user_id,city,n_pano_visited,n_pano_with_label,n_keyboard_interaction,n_pan_interaction
4ce8e340-306e-47ca-adff-b362a1b6677c,seattle,92,12,40,6270
4d242715-c279-4220-93ed-b52c4d5bd4f4,seattle,61,9,0,2209
4ea11d46-fc3e-4747-8dbd-efa22f869882,seattle,69,36,45,15890
4f2a3a9a-a5d5-4d57-b2d1-6be61a6c2184,seattle,49160,6485,6523,4233330
4f5e3226-628f-49b2-870a-ddb51099a010,seattle,56,15,0,4785
4f8e0679-0b3d-42bb-9cff-e6149f8fdc39,seattle,73,28,13,5838
4f946b50-b160-45e0-b0ca-77f434b99c7c,seattle,20,8,0,4179
5026d8d3-a807-4b25-b0bf-4b97ca6dbd01,seattle,244,47,203,27538
51067b9d-0d89-47d9-9ae0-50ea7ac8235b,seattle,586,33,6,28233
5139f5dc-a6bd-4206-a753-31e7db4bd353,seattle,87,27,196,7286
5143c254-2cbe-49c4-933a-9dc2263c06b8,seattle,62,20,173,7689
51487d2c-20b5-4fd4-9eb0-b26303561ac7,seattle,275,25,10,5419
515c1247-3160-4a52-9319-a9ee68651ef9,seattle,108,14,162,7491
522f402b-927b-42f6-acce-b6919d48e30d,seattle,81,24,159,18564
5262e8f5-3037-4a0c-986e-1854367e76cf,seattle,128,45,11,9885
52e5d6c4-8ac1-435c-b492-43c8e5dab54c,seattle,38,7,0,2975
538c6843-e446-4fc1-aeda-9410790c6000,seattle,124,76,267,25684
544ea359-26e2-4e6f-bfcb-868af79b275c,seattle,43,11,38,3055
54c77d0f-fc8f-4497-84d3-5e336047b17e,seattle,705,528,1545,94471
55258030-2dd4-4542-866c-815a6e7c6e01,seattle,18,9,364,1858
56769cd2-3800-4fc3-a5b2-e204a2729f4b,seattle,17,8,0,3527
56fe90ca-ff6a-4008-ba8e-0e2dcd8b227c,seattle,72,15,102,12215
57052058-70e6-4fe1-a2bc-b5a580da4df6,seattle,76,14,38,13738
571befac-9a9c-4e61-8218-96f8e2f27a50,seattle,69,15,15,5137
578274d3-5a28-473e-989f-09c100d32d1d,seattle,112,9,6,6405
57b99b19-ff2f-428b-91a1-4d214e187ce3,seattle,143,24,35,2894
585c6bb6-6ccf-4051-b332-3a03d1eab087,seattle,51,22,0,12442
588b8e51-3029-41c4-b38b-f449feb578f5,seattle,68,18,627,8756
59bf3fe6-615b-468b-bf0d-1267001dc155,seattle,73,36,239,9881
5a07d9dc-2b1d-4332-a042-cc098adc737b,seattle,34,12,2,617
5ab3df0b-6cee-47f4-9713-3c3edd929d40,seattle,21,5,0,2939
5ada2bbd-7bf9-41d3-a318-5a7d6b1e70ed,seattle,66,19,73,3977
5b214fe5-91fb-4140-a799-7c71ebef4a32,seattle,1754,530,518,68333
5cdb41ac-8945-43aa-b0e9-1c05fdd8bc47,seattle,16,8,109,8175
5d424604-be58-4d5d-a9fe-bbefdd93b008,seattle,68,28,19,5801
5daee480-d6f8-4e9e-a2c2-67638b97bcca,seattle,23,8,6,2086
5dcf3e59-344c-43bb-9bb7-540ecbc54046,seattle,14,11,16,5804
5e1909a7-e2df-4381-b84b-8aed30ecf412,seattle,841,118,1001,21715
5f07d252-3939-4e82-9b77-d5ae0f30ddc2,seattle,82,30,194,14643
604ddaf4-0250-45ef-809a-d462307916d5,seattle,76,41,48,5596
60762778-61fd-4e93-92aa-939ef0c8ffb2,seattle,18,9,0,3556
60dd2a70-16cc-4023-88eb-f95791ba08a5,seattle,944,235,132,40515
60f51dd5-7eb5-4959-a307-10eb5d3b8fc7,seattle,67,20,15,14154
62361e57-6b10-4859-8b94-7b837d68d181,seattle,11,4,47,1774
6276153f-8db2-4b44-b90b-d7c86a1edd45,seattle,835,249,206,68694
62fae240-a83b-4d26-9446-f8d8bc5f6bdf,seattle,11,3,0,2691
6321e091-a4a5-4e2c-9bfd-1a17075b3df7,seattle,18,4,2,2517
638172ab-d1fa-49ce-82c9-5ae575657aff,seattle,17,5,0,1301
63ac4b29-235d-41ca-86eb-44061a9c4118,seattle,39,10,3,2358
63c5874e-8082-45a5-8717-27aeae205eca,seattle,799,155,706,80312
63d4d3a8-b2dd-471b-8a77-402c688057e0,seattle,59,12,9,4745
641949ed-63db-419e-8c85-31b615510b9d,seattle,44,31,10,464
6442d23f-c92e-4df0-8e89-6e906c7c8499,seattle,14,5,2,3484
65662007-d283-43bc-ac86-265c3fa00c6d,seattle,56,9,5,2580
660bec04-1444-461e-a502-b1437165ac5d,seattle,53,7,0,4843
66932f30-f799-48c4-ace3-709255bd71e2,seattle,36,9,0,3475
66f6d727-bb32-49f0-8017-d55aa575310b,seattle,24,9,63,1652
676f878c-26e3-4d2f-8e7b-9216ca8cc0b5,seattle,17,4,0,3511
67931539-0cdc-4839-bbca-a40a18e517be,seattle,27,4,0,2088
67e3ceac-ce79-4203-be4a-ef3ff526f604,seattle,132,47,203,17030
6809bd6e-605f-4861-bc49-32e52c88c675,seattle,1307,379,17,63907
68884e25-b0a4-4e6f-a624-fb807656c1c5,seattle,74,16,179,5761
68a7c347-7bba-4059-acb8-a7e7913d75b9,seattle,17,8,2,3614
68cc8f94-f364-42bf-a91e-c4f078d35dfd,seattle,65,37,66,12063
693c2127-08f5-43c6-b99b-df5502869102,seattle,79,27,287,12650
6ad1203b-9ec4-4c6d-84a1-1590cb47f043,seattle,69,33,42,5336
6aea3bab-dc2e-4dc6-8985-21873723c3f4,seattle,78,18,154,9898
6af12f89-bb50-4053-9a5a-184cdd17aea6,seattle,58,16,31,2007
6b7e23a3-6f55-455b-a201-a47b9496ff67,seattle,65,34,62,13608
6bc4b2b6-ee8b-4201-b9c3-a42891c62b60,seattle,20,8,18,1871
6bd6b026-7117-4805-9ecf-52a44a19af82,seattle,24,2,79,734
6c0f27ba-5dd1-4b59-af68-a7f4533ab0ae,seattle,161,52,0,9782
6c77a053-f8b8-45ca-b6f3-26a72eb3efc5,seattle,177,35,114,13366
6d30a59f-20f8-48ed-83ed-fab476fa2398,seattle,66,22,64,11277
6da88fba-d04d-435a-b86b-b68c57ef68c2,seattle,16,5,0,6769
6ea03f92-e082-4946-8a11-13e48b56aede,seattle,154,17,1,9206
6ea4db1a-3ac0-461d-bb70-70c049f9a057,seattle,6,4,5,3696
6ebbc1d4-ddb9-4232-a41d-0bbf74dc44e1,seattle,34,12,0,5653
6ec7e799-b9f0-4c05-bc10-166b55caa834,seattle,113,25,50,5804
6eec69c1-7317-4455-b031-11412de34b46,seattle,12,4,0,3342
6f34ace7-1c6e-4640-b092-2d2aed50b02b,seattle,5,2,0,1157
6f5a2e11-20cf-4df3-9236-d52e0ae4bbfb,seattle,30,7,28,2834
6f7a4f39-dc15-4014-a863-4d49290b9a65,seattle,441,71,194,36139
6fb71d1a-3c2b-4fba-a0d5-3292cf686a36,seattle,2,2,9,878
700f007e-a346-450b-bab6-fcf60c82d856,seattle,20,11,0,7083
70167cf3-7503-4e6d-b223-b85cb0973f6c,seattle,50,8,165,3379
70344e30-deea-42c4-9b80-d7cda4d1f166,seattle,39,9,35,4560
70bd5e23-f7a9-4e39-86ab-a120d5c666e3,seattle,47,7,1,5116
70e2d08e-64ce-40ee-82af-3dd18e88daad,seattle,12,5,0,276
712ffe38-3300-49da-bc0e-402e5e5197fb,seattle,52,24,69,16274
715af4d8-0f17-47c4-99c6-7ef92d94803a,seattle,7985,2852,25464,262799
717a56a8-a7f8-4a98-9b30-c2eab3ae85ff,seattle,2094,253,4200,119758
71ba711d-de85-4ac5-9d87-60dfedb5ee63,seattle,18,8,0,1808
71bd79cf-1537-412d-8eee-08218c170277,seattle,69,27,217,2159
71ceecf7-1795-4088-ac0a-2a15cdabdedb,seattle,177,56,4,21042
7219e0f9-698d-4a8b-9989-4d1e31801c67,seattle,46,32,20,6493
72f670e4-cde9-4b1e-ad74-f8ab5726cec5,seattle,84,23,273,10560
73271d38-be64-48fa-9c0b-de4a6ec64b7a,seattle,10,5,0,2134
7373e8dc-c674-4c3d-b4d1-938287094d86,seattle,48,14,0,5373
73b34041-60de-43fe-a843-6d3e4df4a0ef,seattle,27,5,0,514
73c5ac6a-1670-4f94-a619-7350c7ad49b6,seattle,64,18,126,8017
7486977c-f91a-4ce0-be11-c0c8a0b38e12,seattle,6770,3438,1101,720482
74a9aced-27dd-4967-b1b5-f1b7502adca0,seattle,186,56,562,45657
757d90ed-40e0-4548-b1fa-a0cfb1a68ba4,seattle,23,9,0,4917
76679fed-88b1-4378-b3b2-c8d69c628c27,seattle,933,171,9,28283
76940123-0122-45db-be04-9518d0c4e62d,seattle,135,23,221,17951
7729345e-3ff2-4972-90f6-baf52cc0a13e,seattle,143,46,36,9767
774ad26a-c773-4173-a376-661d1c116134,seattle,32,22,39,3653
776538a3-f510-4e84-b270-7b1a1f472483,seattle,59,13,22,7931
776c932c-6c9e-4332-ae13-9d4b10d39989,seattle,22,5,53,4517
77b3e2eb-7bd8-4e32-a008-7888a392b901,seattle,31,10,53,3790
782b93ec-a645-444c-9098-cf63e83abdf5,seattle,13,4,0,1955
78344f38-c58e-45e0-93d5-505bf5a813d6,seattle,80,18,197,4250
78688e98-0d11-4658-9ca4-347be5d3686d,seattle,23,8,0,2939
79115111-be1d-4dfb-b603-152defb183b5,seattle,110,30,45,16759
7918b889-bf48-4586-ae8a-34ff2415f57c,seattle,15,4,0,929
797ecce6-da6a-4be9-873a-0e4c7a7b9cf7,seattle,31,9,31,7812
7b1596af-14d4-4f2b-9e4e-71b1884db836,seattle,3395,1149,4727,118670
7bc8e0d3-e465-420d-9983-82252eb1e029,seattle,40,23,103,19014
7bd9b947-b59a-419c-b32c-1f4e62a41f96,seattle,13,2,103,1262
7be92b4c-1107-442a-b2ca-3b31efd62631,seattle,18,3,12,2011
7c26046f-893d-49f3-a8ef-f996c58d4cee,seattle,102,46,153,6441
7c8d6857-9481-4bed-83f6-0b0b0377fb6f,seattle,80,14,14,2705
7cb17df5-0fbe-4c2f-8665-31f7f2db1e08,seattle,72,27,15,16899
7d4d515a-28ac-426a-9439-8013149d074a,seattle,38,12,4,3743
7d65ec0f-4ba8-4895-abfb-eb75fab3104e,seattle,3349,1215,253,443918
7d7e8b4b-7d4a-44a6-8162-55c8e0c51244,seattle,12,5,0,2686
7dba7428-f3e6-4a95-bbb7-3e9be5b32af7,seattle,71,11,0,5482
7dc864d8-9ce3-4770-9d53-067414a26952,seattle,373,63,293,13297
7e87b104-1b6d-4b3b-bde0-1733f7463dab,seattle,323,95,437,44728
7eb1151b-d737-40a6-a9fb-72834b6e27c7,seattle,110,35,101,2689
7f315f60-1455-463c-97a4-ccfd96881222,seattle,16,3,0,2818
80258d2e-9826-4009-aaea-259838e8c303,seattle,38,11,45,3398
8044d277-edfd-4108-9146-6594fb503dfc,seattle,12,4,0,1672
80814c75-1114-4907-88ed-a90f768b9a9c,seattle,104,53,616,8013
809e6445-852b-4a0f-87e7-c46d8b06443d,seattle,41,11,275,5893
80b9ab29-c7fc-4beb-b039-170b124997b4,seattle,83,33,127,5414
80e67d88-fd68-4ed5-83df-5f8ccd6f1602,seattle,20,4,0,6787
8101c132-7c52-420b-b318-e17098935ffa,seattle,12,4,1,1729
816691d3-8fca-4ea2-9383-0de644fdf2b6,seattle,147,32,32,20194
81715a51-b20e-4037-8e93-16c5a4f7cead,seattle,70,30,3,7188
81ef8000-218e-4a4d-bd4c-fc2eac1990f3,seattle,632,130,2161,43525
825150e9-5c2d-4392-aa92-0d727c24c45e,seattle,21,8,0,2677
838b2941-4c8e-4b9f-aee5-d2153911c7a8,seattle,46,14,220,5969
83a42e70-e722-4245-93d6-28ffa1e30555,seattle,105,14,16,3787
845e3e48-ea54-4c41-822d-8a40083014aa,seattle,16,11,0,2545
84d2faaf-9e40-40ba-af2e-1a6ea798456c,seattle,26,8,1,6630
855f4eb1-cb2b-4ef7-acfe-64706888d471,seattle,22,9,0,4538
85740b06-5015-4b78-8cd6-6b53bf494e3e,seattle,25,8,491,5064
8586d01a-353c-4388-868c-83e90aacef9d,seattle,50,24,0,2634
85f5ddba-bdc5-435f-a246-626c448ed9d4,seattle,83,26,103,14951
867e46bc-fe8a-4590-81f0-22d42f7e7fc1,seattle,231,20,62,8216
86d26e9d-010f-4802-88ba-680ae0a8e20d,seattle,2502,906,3333,105959
872dcf02-f078-4151-8a2f-faa2060dd5cb,seattle,67,11,24,22462
87833d72-b357-4e2c-81cd-23f58ff04c59,seattle,671,313,2373,59427
8789dea2-9e46-49a6-9026-501052357a97,seattle,9,3,62,1506
87d7b9b1-826f-451b-8252-c685f9deb37e,seattle,346,164,149,25431
87f24f89-61a6-486a-8b1a-6fd092ad7240,seattle,80,16,77,8684
885d1abd-5c6a-4ac6-b146-eff7ebdfd42f,seattle,20,6,0,8226
88c31570-8f92-45ba-acf6-2d7249a4db38,seattle,31,8,0,3869
88e2440e-91b8-4f6b-86a0-db79172dfa65,seattle,63,13,3,3372
88fa134c-2aa7-4815-a7f3-a631fe9400a0,seattle,58,7,88,10084
890a4023-454c-4acd-a615-2c7526120009,seattle,21,8,149,6641
899c1f0d-279e-4c34-8b77-628aec00ae68,seattle,56,16,284,10233
8a2045e9-076e-4c2c-a4d1-d12c4154af04,seattle,193,69,510,20325
8a471c0f-fa81-4c57-9b65-bd04a92c6a5e,seattle,637,114,37,7976
8a4f6064-19f9-4de3-b7f4-b156b2c2c180,seattle,258,71,0,58674
8a776dcb-8cda-4fcf-bcf4-cf1f9f369108,seattle,89,14,25,3392
8a84d5e0-2193-4fb3-877e-0a7cc38fe47c,seattle,19,3,175,1693
8a9edb49-44c9-43e1-b7b9-a91a4d8b522c,seattle,183,19,50,2497
8ae9f0fc-e33f-435a-bfae-3d43316ddc69,seattle,93,14,4,3328
8af51a6e-05cf-4f43-8456-8312decbd1c8,seattle,10,4,4,1699
8b57878d-8187-4c0a-b7f2-9a661d264985,seattle,113,35,0,7257
8b9c4528-e76a-4d19-997c-4e46704ca936,seattle,307,63,241,12522
8ba4641d-f661-4351-8f20-ff86057a8b16,seattle,6723,2632,474,788000
8c139376-e902-426f-a873-f239a4393804,seattle,31,19,178,9093
8cc36238-cc6a-4e31-926a-e6ed135a0aee,seattle,19,10,0,4703
8ccc852a-26f5-4a17-bc5c-e8aec4bd74d5,seattle,105,21,30,8340
8ce29a97-e72d-487e-a7ce-046034ddc3f7,seattle,26,5,2,1856
8d1ca973-509a-4e20-9cb6-cf75d32bc5de,seattle,107,12,87,8699
8d7185a3-487b-444a-a835-5412929f398b,seattle,24,6,33,3118
8e746ac0-b078-4ea0-a688-eafeac249783,seattle,54,24,203,4385
8ec1b83e-d2f3-46a1-85a9-8ee42d52e420,seattle,18,7,0,1241
8edccafb-931d-4196-83c1-d770efab55a7,seattle,40,14,0,5358
8fe32410-fafd-4557-91bd-c4bdb7180be0,seattle,21,7,0,1822
8fee4474-d793-4bc9-b5b6-cb48e5481f96,seattle,18,2,0,895
9005a64a-fa73-4c84-b08b-b61eece1b9b7,seattle,2078,491,8348,171812
902cf20a-1383-4708-907f-e4c98b412772,seattle,62,6,2,2430
9047ac35-318e-4810-a601-bc658e63b3ab,seattle,67,16,23,5229
90774218-5f40-4b08-87b1-0816996f7cfa,seattle,33,11,0,8252
90ae69f2-fb94-4c39-8cb0-59f522f8fd93,seattle,138,31,41,3053
90b74664-17cd-484a-9242-6cf89283604a,seattle,181,22,167,25150
90df72bd-3f5b-425b-a5eb-64d1c1ed10ee,seattle,36,21,23,7554
91187625-0ac4-4b2e-b385-0ad9f4a5ee59,seattle,17,3,123,6114
91376904-0b1e-4a89-a83b-fa5d9c52f20f,seattle,194,82,60,8262
913d5960-9db7-49b2-9875-95e009050754,seattle,704,195,607,30141
92d6ccb1-e5dc-4144-ad2f-8e6ef808e521,seattle,99,51,56,2924
939b6faa-0b57-4160-bcc2-d11fd2b69d9f,seattle,825,323,1642,44345
93db89fa-4f5c-41bc-9d8f-751f146002b5,seattle,141,15,54,13269
946f6ef4-a1ea-43cb-975b-75ef115b812b,seattle,25,6,1,4822
9513a46a-38a7-4496-8fd4-5de490ae725d,seattle,16,8,0,5275
95b778e8-26c2-424d-b879-07c558bb9b20,seattle,910,171,261,30724
95b9bdf0-f480-4ac6-b5bd-6b53842d963c,seattle,269,18,0,14828
95f9e0ca-a9ec-4eb5-8369-324ec24eea30,seattle,30,9,28,3251
969228d4-a591-4b35-9f2e-30999f24eb60,seattle,13,7,2,5408
96ec6133-235b-4489-9f67-1681d153c4be,seattle,165,14,29,7891
96f11fea-2dab-4960-ab83-f489545ed115,seattle,63,14,93,1982
96f58470-9b4f-404e-a91a-39a6b826caf2,seattle,14,7,79,4610
98879693-84d1-4cbd-a8ee-8e301a310e66,seattle,58,22,74,4614
98d51e47-4750-48fa-9c9a-253dbb55ff16,seattle,17,6,52,4034
98ed7ea1-fc7f-4c5b-bba9-93cf1924261c,seattle,7,3,4,1011
9913f4eb-1ef0-4ac4-87d9-54bf27f498e4,seattle,51,8,101,4420
99b9e3b5-a74f-4be5-99fc-fc69d2856449,seattle,40,24,1,3521
9a04ca0b-b649-43e6-aaf6-fd567a89d92e,seattle,22,7,2,4396
9a30e15b-c0bb-4e11-b801-bbab5da9c789,seattle,358,99,62,25713
9a75f7b6-fed0-44d4-8474-79b983d5f1e4,seattle,20,14,0,5399
9ab48ccd-8a95-4a4b-a0dc-90e1e7d709b6,seattle,21,3,7,2334
9ac5c4d5-66e5-4067-888e-de80d632ce0c,seattle,105,23,189,6353
9b595ba6-529b-4d37-93d7-dd189184e15a,seattle,247,108,39,28911
9b9afaab-8fe9-4d11-ad19-d1803b97fdd5,seattle,36,9,13,2613
9ba46eee-1147-478f-86f6-1707acf3441e,seattle,5,2,0,4422
9c7b2610-0194-4569-9d35-d266d2772d22,seattle,37,6,3,3896
9cbf7140-055d-4813-a365-0f238a6f57d1,seattle,95,37,87,7420
9cc2331e-442c-4b25-9350-91f58c63ad87,seattle,20,6,0,3900
9cf59c66-cc1e-4ee9-bc40-489a7c7d9201,seattle,258,44,157,8167
9d5b5dcb-291f-4133-88e9-a7dee0ba00fe,seattle,460,106,496,41475
9e850653-6ba9-4f54-bd4b-6e33693f3834,seattle,69,22,11,6906
9ed0fd84-745f-44be-92aa-d2d6f10365e7,seattle,38,23,930,2441
9f1889cd-dfbb-4be1-bc75-cb356b2f7abc,seattle,71,31,454,8206
9f5744cb-5b96-4a5d-b49f-7c6d0ee3bb89,seattle,22,6,2,8957
9f5c49e0-de13-453a-bc1b-45dc0452f13b,seattle,18,5,38,2349
a012c487-31f1-4083-8954-6a7aec8c2a19,seattle,16,4,14,4222
a077424e-1dbb-4553-878c-55303e2459ee,seattle,76,14,17,6428
a099e5dc-a57f-43e9-98eb-7d78bebc02e3,seattle,263,8,366,16504
a09a1c86-6e6f-407a-bfe8-c0f314c21bad,seattle,199,32,16,4772
a0c77215-8176-491a-be86-8feb041a4b80,seattle,94,42,40,6732
a10798f7-3892-480e-b6be-4cba1a7d345b,seattle,30,12,0,1667
a148b479-e226-4321-a22c-18424153c2fb,seattle,274,111,57,11283
a15fc20f-a4e9-49e4-b4bb-5376c4a89615,seattle,105,65,516,15821
a1798b4c-3510-4d81-b2c4-57b82cca3630,seattle,31,12,47,4499
a29dd463-ce56-4560-9dac-9fc217784ecb,seattle,45,14,8,5874
a2a3e73f-7944-48a7-bfa1-d85208459224,seattle,47,7,84,6462
a3195db2-6d17-43d8-9ebc-f96dd1ddefe1,seattle,56,28,61,5756
a31e6df4-a44b-4bc7-93a7-2bf0d9032cf4,seattle,10,7,85,1686
a3270504-0c49-4024-9c8e-331d2b2cd666,seattle,30,11,0,3262
a38eadfe-8227-40e7-bdef-9a3a682acbdf,seattle,42,14,0,12193
a3ebbda2-a948-4e45-b1bd-23662213af25,seattle,25,10,68,2952
a4d72d1d-009c-46f9-8d86-557a74a8174a,seattle,63,9,234,2201
a4e1a018-2455-442b-82cf-f7ff8a90a19f,seattle,21,15,0,10755
a512d90a-b5b4-4172-88c8-4106805800ff,seattle,159,52,351,7233
a5d2deb2-0454-43ed-bc56-a7813fed2e96,seattle,61,22,103,4661
a5f53cea-e024-4682-b18f-d8d3a8368e80,seattle,17,3,41,2954
a6206d9f-ae63-4624-b88f-47c8651da5e0,seattle,149,32,90,20468
a65327dd-dc7b-4983-83b2-07cd2c3de53a,seattle,54,19,982,11511
a6d69a3b-dbc4-4fcb-bf13-87441052e614,seattle,3887,829,194,243234
a7cd4760-382e-4256-9305-5b11e008830d,seattle,90,20,95,10832
a7dfa770-211a-4257-9a2e-a401b8a6ad54,seattle,81,11,63,20303
a7f75301-9e4a-4802-9fcb-5b86076c9dc1,seattle,15,3,3,699
a7fd02fb-70ee-4683-b8f8-b7c9351128b4,seattle,43,16,493,9237
a81cdd43-4f7c-4e9a-91b4-24157797c974,seattle,104,20,4,8607
a8b6d143-549a-4675-9873-ad1ffc504266,seattle,27,4,20,3327
a8df69ee-d0eb-4d33-a99a-719d04679e0a,seattle,36,8,21,5129
a9868a29-ac0d-4e04-a775-1dc08d54d2ee,seattle,81,42,253,21264
a9b10b65-7529-4133-87ce-505ee92f762e,seattle,99,15,2,4675
aa509026-5b2a-4512-a1f5-87f06d9a029e,seattle,39,15,2,8902
aaca07f6-7231-48c0-932a-37946f1b8009,seattle,21,6,49,4847
aae83478-3dc7-4311-90ff-202df29a42f3,seattle,10,3,0,378
aaf5f6c2-5453-4f2b-b0f4-344848f40f29,seattle,45,18,10,4849
ab6070d8-35e0-46a1-8a2c-6e6f9175748a,seattle,73,44,46,20433
ac272eb8-3bb3-4260-9960-8e6c463f3867,seattle,1237,382,1534,119807
ad4fb5be-c7ff-43f2-a06a-d019fd59f5e2,seattle,25,9,54,6487
ad77309c-011b-4a83-bffd-5b1a8f5c7b35,seattle,19,2,293,2364
ae31aad3-8c01-4042-8b34-b60a2d139107,seattle,12,9,1,2453
ae3df547-bdff-4911-9642-6ba145697013,seattle,3,2,0,434
ae6e8061-3999-4c1c-a77d-e757f1cf2690,seattle,39,18,91,4483
ae6fa5fc-6700-4427-899f-67f25e192917,seattle,42,18,256,5030
af028a0e-75a6-4d37-a213-ea5f672fc2ed,seattle,70,8,0,8526
af099e3a-4583-424e-b3d7-526c7723ce7f,seattle,79,26,8,2444
af4c486e-55ce-4a10-82c9-66625cfea7bc,seattle,222,30,75,15678
af692260-8014-4357-8aba-9f479bf51482,seattle,45,15,0,7028
af812204-1521-4c42-bf88-4baaaffe3f06,seattle,9539,2507,16012,280951
af8d0c23-184c-42c5-802a-6c88e41becfd,seattle,70,20,32,7088
afce2706-3799-415c-8639-fdee81935579,seattle,58,14,4,6553
afe03cd4-d05b-4c17-931c-33e0feff914d,seattle,21,12,7,3533
afe1b8f5-4151-4c4b-ae5e-4afc5f782cf3,seattle,68,8,63,1509
b0bb7feb-d403-4c5a-84a8-895d6105538e,seattle,144,31,6,12987
b0befb65-23c4-442f-8e83-e227cc0a6b15,seattle,616,123,871,28571
b107394d-f80c-4d4e-8bf1-2290cacf3822,seattle,42,20,131,3208
b125e16d-70db-4855-905d-48542b2655e5,seattle,107,29,192,13663
b267facb-5465-4aa0-9890-80ca03b90275,seattle,75,17,380,3295
b283b7bd-07ef-4fa0-855b-7019c621853e,seattle,26,11,7,4971
b33086d8-7aa0-43f5-ad67-b88a793831f0,seattle,85,10,26,3253
b4095f4a-a44c-409a-abd7-d8714f610073,seattle,60,15,341,6122
b442f1e6-b76d-449f-aab4-7fbd10076b28,seattle,41,11,92,4071
b443a423-f32b-4eaf-8ad7-810c3250139a,seattle,117,28,160,12608
b4c509b4-e191-407b-980f-78a80e80dd54,seattle,66,7,202,7867
b5370cb3-b7e3-443f-b74c-307f8782ecfe,seattle,32,5,0,6284
b6412315-d45e-4773-b1a3-cf4d8c14f07b,seattle,32,8,58,6278
b649a20a-a7c0-4f3c-b78e-732528dcd2cd,seattle,76,13,96,6420
b6cfb689-324a-4d27-8e0e-7a98c543936c,seattle,22,5,73,2550
b6ebd70b-b04c-4c21-8262-3ce713103ab3,seattle,118,29,20,7561
b7858517-172d-43be-897b-685f264996ab,seattle,10,3,0,2855
b7d03a6f-5e20-49a1-8292-0e181d2a563f,seattle,23,16,2,261
ba0d1560-1cc0-4e9a-91a8-c3e8aebbdc83,seattle,30,13,4,3470
bb64c416-b0bb-4a5b-b369-00f2a56fea3a,seattle,2480,582,1278,94899
bbfea9ff-7bf5-4ffe-a838-c3a20a5fea1c,seattle,21,5,29,1229
bc23d824-9b04-49c1-ae7b-59b5f8e7a811,seattle,18,8,0,3529
bca24c1a-a6b1-4625-ab8e-9ff8693022d7,seattle,6273,2995,8043,255912
bcab54f5-6904-4931-94c2-c58a404e4896,seattle,41,13,68,2297
bd1cdb42-d1ef-4ec4-90b7-e6ac5679ab63,seattle,35,9,95,2939
bd22453c-9121-41a3-9031-f40e41b407bc,seattle,57,6,54,1770
bd756ec3-bc62-4fd5-ab06-d0267699a164,seattle,21,4,0,4798
be827ba8-cf1d-442e-95aa-fd5737a5144d,seattle,20,7,22,3030
be8db239-0256-4e84-8a91-9b75f03217c2,seattle,12,4,0,1555
bebca9f7-b135-44aa-984a-f7b0d39dfee3,seattle,24,13,24,1952
bef7550b-076a-4391-89d0-9665c4bdce5f,seattle,77,27,281,10130
bf16418a-4c99-4fd6-99c6-7e8b40fbe17b,seattle,4140,1019,11155,195294
bf5c12c7-13ca-44d7-a700-3ddc52f545ef,seattle,129,16,0,6212
bf84d5db-bbfc-464f-97e7-e4d2895fefec,seattle,518,76,297,38509
c06da857-76a4-485a-9bdd-bbbccc359593,seattle,12,4,9,2311
c06e18c5-7c7a-4c9a-80a3-83cf35f37a40,seattle,629,161,119,32346
c0ed3c03-a927-47ad-8185-af5b023ee6ee,seattle,23,8,0,573
c1342a0f-dc05-4749-abf8-db4143be33da,seattle,89,36,191,13690
c22f6bcb-2f02-4406-bc6e-1b9399072fe7,seattle,21,3,0,1458
c28bbaa5-2401-4e6f-a74d-c6e10e8cedbe,seattle,101,18,54,12389
c2a98ae5-8471-4235-9c8b-bc77bc2865c5,seattle,20,8,59,3526
c2dc19cd-6c90-42e1-bafa-41914c253f5d,seattle,191,55,184,20888
c3adb148-32d0-4af8-b1af-321455c731b6,seattle,53,25,96,7701
c3b86319-6960-4c81-a1cd-7ca15ace1b8a,seattle,20,6,0,2850
c4032a46-55e1-45f0-9a2e-c49d1306632e,seattle,57,7,81,6538
c46b6730-1fb8-4de4-a349-f35f65967f9c,seattle,120,13,0,6983
c4738c7a-dae4-4f8b-9b84-3d3bae94aa10,seattle,65,22,620,3780
c4ba4d40-3811-4e61-9326-528e8f4d220e,seattle,26,10,82,6772
c52f2978-6ee4-4bb3-ad75-968922d601ad,seattle,159,28,9,8645
c58146f6-3273-46ec-959c-ddf1f943ff36,seattle,38,11,65,3423
c628bd0b-9d28-43d2-8cf2-7d704f1de4d8,seattle,139,17,37,2274
c68eb45d-1b80-4930-bc29-b659c18931d7,seattle,37,13,81,1800
c6bcc013-3f66-4e3c-bfad-f7ff1fea89ca,seattle,15,3,0,6747
c7190807-b56e-40c5-b96e-49dc8368328c,seattle,420,176,157,41380
c71dbfde-d9cf-480a-88f6-11468717d691,seattle,33,16,83,1305
c72967e0-462e-478c-a30b-9b983a2591a5,seattle,58,23,199,8832
c742c954-90f2-4979-a287-0a61b16db5ab,seattle,25,12,354,5926
c7b646cb-a9ec-4103-a747-e9df32f09972,seattle,417,91,483,27348
c83aa162-6050-448a-91e1-f5ab91d32809,seattle,63,27,43,12560
c936310d-84a7-4b0d-83cf-41327b681811,seattle,131,18,9,5060
c999700a-b593-41f2-89d7-9650e04068dc,seattle,34,7,157,3814
c9a73ea7-6f03-44a9-b292-8632c377ae3e,seattle,16,8,0,1317
c9fb024c-984c-4637-993d-3d8a2f6fd422,seattle,51,37,0,7277
